,0
143,112.30477665553258
144,109.73764153336293
145,113.18292382211052
146,114.11446738531919
147,115.79040046733984
148,115.21308487961082
149,118.6890546783621
150,62.50700339285086
151,64.1948655342027
152,61.0451518790892
153,60.00320378624505
154,64.06225461790213
155,67.35971273850909
156,69.47932997512963
157,70.74343886210312
158,67.1692180257898
159,70.03490503230155
160,74.7527509493892
161,70.2614836592555
162,72.7156227042138
163,78.89495547566561
164,77.40306831971748
165,84.1309308377481
166,75.79495742471154
167,77.196369166426
168,78.63522391124641
169,83.32464995411057
170,81.42116999408819
171,89.06338941349759
172,91.69279518789045
173,91.83494304119186
174,89.74369913379425
175,92.63652440889173
176,97.64294954596882
177,99.10676986829728
178,97.46147711703541
179,92.06109475836472
180,99.20093394373255
181,97.74741496734002
182,95.95975913241183
183,105.38186237625933
184,104.86036794670716
185,108.39746548117097
186,104.8943785759143
187,108.51714311504038
188,108.15540577666737
189,113.71610714560877
190,106.3320290560156
191,116.27572953944951
192,111.89319780788433
193,114.27431975267814
194,116.9370592375996
195,113.49341738365582
196,119.09922484545122
197,118.09326483811762
198,120.87091681282647
199,122.6705931485255
200,60.16973788075842
201,64.81613449556275
202,60.88223856785998
203,62.23469465967463
204,63.64442737252418
205,72.62375346947428
206,74.09758678115921
207,70.30627319318238
208,68.40130501618307
209,74.02029468359906
210,76.46001364174111
211,77.6584365330376
212,79.24050378955775
213,80.99645204369448
214,82.77781719212162
215,83.90845033354208
216,86.25082735353851
217,80.63572950419115
218,80.70086106182622
219,84.24868283594786
220,86.95431039696915
221,84.31119652637763
222,87.75623050567918
223,94.48406976390682
224,92.24295064973674
225,94.26530329151005
226,91.73542665773034
227,98.84306909057304
228,100.55859352446237
229,96.1406657546938
230,95.49960313478171
231,103.8642382710227
232,103.78824643210352
233,104.62309913843978
234,103.64436966358015
235,105.2090876649308
236,110.07522480109809
237,111.39546440137578
238,113.11740676869907
239,107.10902285944307
240,108.3548874684785
241,110.63589303977864
242,113.98531592650218
243,111.90698223779648
244,115.20262505582109
245,113.93095244345014
246,118.00955579001706
247,125.25759635686553
248,118.33707451683333
249,123.0489561640366
250,68.73913944269803
251,62.363399339283795
252,64.70325078871016
253,68.75687044895089
254,67.99904109576313
255,66.90369299838092
256,73.01563980308737
257,76.71080404604496
258,79.1336277410596
259,79.76338411051319
260,75.45287065722168
261,75.30507141886982
262,75.79699870476652
263,78.34468827974833
264,87.3136639485131
265,84.54644580093485
266,83.2954678651666
267,83.03771267175657
268,88.39316188860326
269,84.57882123494116
270,88.28766007803527
271,88.52301789938815
272,89.09471747755158
273,93.48647942767107
274,90.55793687241294
275,93.56971396047645
276,95.25488875443922
277,94.76929332904021
278,102.93285441302416
279,102.7046492007736
280,98.6964081794362
281,103.6325911254568
282,100.44958335762598
283,103.66294224877069
284,104.9982646202528
285,109.70414651608252
286,104.75324197987037
287,114.88791291902078
288,111.31488787770148
289,117.04593890941315
290,110.47205229570226
291,118.75561964441516
292,113.7059131704505
293,116.27664889177166
294,115.68091890562913
295,117.33394172909718
296,119.45551695849214
297,127.62321550743539
298,127.96569133332817
299,126.02222444232903
300,67.08140169735654
301,63.85370405111677
302,69.35456439540849
303,75.30993077495347
304,70.02034304468484
305,77.50106837137415
306,74.70366586113312
307,74.40498813898004
308,80.61930460948832
309,78.67552344341243
310,76.95836176457976
311,85.08056546659759
312,78.30072724524469
313,85.04215913468147
314,82.98865098156578
315,89.81207812894971
316,88.373600578188
317,87.83272093223802
318,89.89624128828721
319,92.08493000118027
320,89.83473591845562
321,95.74542828584885
322,95.45177132669035
323,93.67250838026678
324,93.31932512195097
325,97.6024811027355
326,97.62337946277854
327,99.37474740232653
328,105.93686140499214
329,102.54656271388487
330,107.20162311690306
331,106.18003210545263
332,104.10478132164593
333,110.82847965224262
334,113.72119615793866
335,106.45602772750084
336,112.09771182181146
337,115.4404510307715
338,109.42670764109528
339,118.73428804218094
340,118.81187021979707
341,115.39672422349298
342,121.93953693041283
343,122.66865225085624
344,122.66423073592759
345,122.7469410225938
346,121.9599325311723
347,127.03706159222733
348,125.1500537377448
349,125.40158641448464
350,66.51107939859376
351,73.8113027749769
352,71.45137786357131
353,70.09875070020328
354,69.50073932173164
355,80.17852971789159
356,73.52468650239209
357,75.163994174058
358,82.29097466293754
359,80.80073954540163
360,77.233639566117
361,86.86875976248744
362,80.51528478855118
363,87.06128283195952
364,85.79009845379524
365,89.65775223966587
366,87.40405192541957
367,90.45090613857782
368,95.68277118254849
369,89.69198650462918
370,96.23383590995823
371,91.42620567113725
372,94.8941202057194
373,95.14255587318958
374,100.7183692122919
375,102.8002285603516
376,99.04938069280712
377,102.42317926613816
378,99.46487851306394
379,101.08798832881216
380,101.9780699313296
381,104.39166340930544
382,110.89992217117306
383,114.17550571467237
384,111.14663376291146
385,113.53909181169509
386,114.54298761808745
387,111.59935449997532
388,118.97705689909992
389,113.27388066610402
390,121.12571275424973
391,121.53604441185628
392,118.71182617749807
393,117.67067208902677
394,118.75978653568961
395,122.49334315032273
396,123.00032164919718
397,123.27582301661704
398,132.92193740857414
399,130.662513879624
400,68.66631295791339
401,71.24646316905776
402,75.45284764547155
403,77.12118893802683
404,77.59485965324674
405,78.74165381954431
406,77.01443359197894
407,81.25636953189496
408,78.27845214064888
409,78.96840383455034
410,86.52372225707418
411,88.09796135101357
412,86.05107585473822
413,85.82084567987712
414,86.15031775514672
415,86.7568502675058
416,90.98737178331184
417,92.6666705556024
418,94.51275535081045
419,90.88215382535437
420,93.00566320189341
421,101.04740727082259
422,95.81290023824944
423,102.70089446015417
424,99.69640816208128
425,104.86490012828669
426,101.36952107245814
427,104.18128241901945
428,102.57336732828284
429,106.53005881303024
430,108.79034312990105
431,108.84866496830219
432,109.25579250211614
433,109.36753243325475
434,115.50207968802904
435,112.3142239975739
436,117.9243057018559
437,113.29394119580179
438,118.94164519111928
439,119.36828240183608
440,117.1877848359051
441,120.11480429983256
442,119.01366273678883
443,127.37900105248848
444,121.32408024325552
445,122.1056993609145
446,127.99898678658637
447,126.49874058280741
448,127.87786463074512
449,131.27419508342166
450,73.60076265704922
451,69.84626100637304
452,74.3991904951277
453,74.65067505324703
454,80.34816730401367
455,82.58230299568706
456,78.05295084955681
457,81.94569155546539
458,79.49529402968562
459,85.73757486976345
460,81.26559621211197
461,88.39132804897251
462,87.06679108713624
463,91.35808187721138
464,89.43257459848499
465,93.39709984417432
466,96.96764448393441
467,94.10618683440319
468,95.59038989565532
469,95.49905025823267
470,96.39242034903616
471,103.71634019662989
472,102.94102506947699
473,105.30321157042417
474,103.7435523780911
475,108.64866227424747
476,102.82289792394502
477,103.29131705653647
478,108.36462892590394
479,113.16264493151931
480,110.16413977210725
481,111.9214232116765
482,109.25645465428602
483,115.2869914662202
484,114.42745126029591
485,111.74496473079166
486,113.35189802713047
487,118.5398741290662
488,124.03897912729185
489,125.92782512926614
490,121.89182035236469
491,120.05413973133751
492,129.19038606117954
493,124.02383407307573
494,126.21666513022627
495,128.4193362327776
496,133.59794023439636
497,132.2976939367134
498,135.6564270861281
499,134.12853230984504
500,76.98568880044338
501,80.61754284749861
502,73.04399506420958
503,81.03638115372134
504,76.32267373436112
505,78.01409277469614
506,81.2777604029556
507,79.59012780159992
508,81.60484366883003
509,86.18282229375443
510,91.79090004232759
511,86.51006262205661
512,90.97884433675512
513,95.49243757408033
514,96.16409945257934
515,93.43877898187608
516,90.65468258631567
517,98.13024160628365
518,101.46109036271947
519,102.4574248813893
520,100.71028484775572
521,101.61969491148425
522,107.08143305628816
523,105.40640758618432
524,100.03712418333438
525,102.55361401460748
526,110.58070104809093
527,104.10562749727632
528,109.02449305852956
529,108.55675164682823
530,111.04951417074601
531,113.34942257207098
532,113.66948157297655
533,112.15890542233169
534,113.56909913207356
535,122.00857812472722
536,117.52666329336508
537,118.18691773440854
538,122.03392072116802
539,123.06540351168127
540,128.53710246304897
541,121.67459871735666
542,130.3520417412865
543,125.09449019149524
544,129.86621716847236
545,129.9292849351698
546,129.31094069362905
547,134.7171436877647
548,138.17182661540153
549,135.48138525363515
550,75.96273015228893
551,81.32385759020923
552,77.6144258852228
553,77.518970400463
554,81.89656593001672
555,79.49489577960017
556,89.01265293489227
557,83.42951549404721
558,87.21452567462245
559,87.98271821487967
560,90.18186322686296
561,94.42839359568096
562,92.99455244884835
563,88.63314157588775
564,89.60082148116575
565,97.2447651619011
566,100.67264399022338
567,97.45871073223228
568,101.84466309389543
569,105.35675584161118
570,99.80490439608091
571,99.60319673788584
572,101.55904644054081
573,106.96665491371373
574,105.50028743119505
575,104.82468805313403
576,108.317040322073
577,112.91398767092998
578,107.17086096003052
579,113.17208822880767
580,117.54412822395325
581,110.79143468516648
582,118.45499503642749
583,116.28415753809753
584,122.66842586207869
585,121.89414723993178
586,120.38436272874134
587,122.14714595646946
588,121.73046496016963
589,127.84981571170101
590,121.62771967569284
591,131.62590436010987
592,126.79915470108676
593,133.21262621327085
594,127.32751062272283
595,127.5996016332487
596,130.00948831438933
597,134.73720891786587
598,132.4631301742332
599,134.9178112942684
600,78.67112403129936
601,76.16488906459935
602,79.23323182986235
603,87.77626585281472
604,85.99265496413746
605,86.84659739879237
606,87.9002591497192
607,91.41342357729776
608,93.23376431706478
609,89.3475164955338
610,90.84167988012263
611,96.93611690783963
612,89.20701604353276
613,99.23362348791346
614,100.02975503392639
615,94.77184472956112
616,97.97788514283796
617,104.19976641757738
618,101.32929855674588
619,105.23595361049745
620,104.63604697709872
621,103.90184701616208
622,106.71917020366917
623,110.45964482567717
624,112.91550442770492
625,105.12277880564292
626,109.78333669296347
627,112.30566765168544
628,113.08163989356532
629,118.59698039697764
630,114.27371206091208
631,112.57683374461821
632,118.54053103332663
633,117.58252798204651
634,116.65359662579905
635,119.45173594427101
636,127.68585241153875
637,127.51216835334712
638,124.47842327019181
639,129.62655248671004
640,133.1591973076799
641,126.47789731725946
642,131.17723473935015
643,127.30116100079897
644,128.4734753109741
645,137.82483118583528
646,140.55400018534877
647,141.65672950280936
648,133.77559662041045
649,143.9855536209122
650,79.18568567352679
651,84.19571017282438
652,80.54671275056005
653,89.52934067487914
654,85.80661494588112
655,91.32094338074596
656,86.97939211856279
657,89.36457471195303
658,87.56336272093117
659,93.82831367595765
660,97.61314559687068
661,97.89052609416845
662,99.9962673640218
663,98.95184539460075
664,95.55712423031778
665,96.39080401181265
666,102.8857002272986
667,105.62379744868653
668,104.91883671135672
669,108.9500309938372
670,108.55552568734736
671,111.79811795290014
672,104.64825392896233
673,108.70861038707828
674,105.93022513396986
675,116.21259060838311
676,110.34691764937786
677,112.67868377075796
678,120.16768803339173
679,116.48652943459508
680,116.33958694399453
681,116.45682239104204
682,123.70255850108182
683,126.28763302940469
684,124.49761873728959
685,122.60833101176982
686,121.13789240408401
687,131.08288522552124
688,131.8351420436152
689,129.81109087098318
690,131.96226840235812
691,127.69712358011283
692,131.34850863968188
693,130.00880586984263
694,135.6903647932694
695,133.75167275053636
696,136.49405125054471
697,136.52247267003943
698,144.28305153198755
699,139.1130768425497
700,79.75382724234024
701,86.52592127613433
702,84.46794216859878
703,88.87467224878651
704,84.0001905613642
705,85.60903006528414
706,87.79806631734766
707,88.40891450683961
708,90.32353739429077
709,97.41570093450308
710,97.99388718267153
711,95.664492068229
712,100.29560121886986
713,104.18080792753923
714,105.15050180105388
715,101.79015585764351
716,102.93018113877456
717,99.48224289794712
718,105.31935013902671
719,104.37625966079868
720,111.92060236264047
721,111.59209550534337
722,115.39196675089377
723,110.4636377416876
724,115.51722453942061
725,110.6019845954193
726,118.45407977215676
727,115.20912702982787
728,120.76092958950672
729,115.82734231154446
730,117.65760640579335
731,124.74535834076222
732,126.76393437665357
733,122.0747020123968
734,120.28005939999939
735,122.21982162788271
736,129.69896922928336
737,129.00650179216584
738,127.63755054764975
739,134.59585801494816
740,127.70397364635305
741,135.06183166021862
742,136.03351072231547
743,133.2299086806251
744,140.86890520645937
745,142.73882741814046
746,139.67608780070415
747,136.4029638381185
748,146.37619685081944
749,145.4755496205686
750,87.34959275230761
751,90.29698017828329
752,87.43174561201882
753,90.5178417876015
754,91.91580717218085
755,88.0912841425732
756,95.25901724057728
757,92.58993247560593
758,95.06896901387118
759,95.77135124027599
760,98.53046358317557
761,101.04712985356751
762,103.15825560755454
763,98.89340272805177
764,102.56571975094593
765,104.08330797315126
766,104.59047943880566
767,106.992035236172
768,103.74233296997966
769,105.0877153839899
770,107.36917743342998
771,106.55579071770838
772,117.20236821628413
773,110.40626968995176
774,119.58114722148835
775,112.49964086264737
776,120.86536082267676
777,119.83006408547227
778,118.57043518526561
779,118.00775183045484
780,125.27541441529338
781,121.20952667360743
782,123.44106413307235
783,124.76735266342257
784,123.65007871531557
785,126.00638237889314
786,128.4865280026406
787,133.64091977568367
788,133.11664702891252
789,132.42571023678306
790,131.16786591848046
791,135.86421613002892
792,141.77181755003363
793,133.658707790421
794,141.03675943080532
795,136.69238472511344
796,145.7658002424406
797,139.23417391251877
798,143.519476184607
799,146.27807590889392
800,84.35237743504207
801,90.51297493606006
802,88.2490709875594
803,90.48440503360507
804,97.54303342598408
805,98.03473206257064
806,97.03661264207027
807,100.68521992377501
808,98.60426923527902
809,101.88703899464853
810,104.40229158228182
811,103.1391912013037
812,106.94240990618056
813,108.36457835119452
814,107.00360808880933
815,105.01706644986301
816,108.71298043220378
817,110.50693194723091
818,107.05577340647679
819,115.4861948380237
820,113.68108202487775
821,115.9484292466515
822,119.30664443225953
823,114.33340468082939
824,112.34736800614115
825,119.47428797944663
826,119.11601822611223
827,120.33630138498656
828,118.14662652403531
829,125.02122405928233
830,122.60058345328915
831,129.55806014007325
832,128.69337726608964
833,127.3176669832689
834,132.55709686965704
835,126.06023647732209
836,134.53882656160985
837,128.76680526531612
838,132.99166324368068
839,130.86882975996207
840,139.2149283302445
841,136.61995126632846
842,137.47076393603106
843,142.5792582627037
844,140.4527220921205
845,146.87574711785132
846,140.60114142541138
847,147.88439148916817
848,148.03068874112523
849,150.26181488025043
850,94.2634940608043
851,87.3963866790722
852,95.70835729496375
853,91.3303558714897
854,97.8109149426306
855,93.79981771524025
856,101.35061895608136
857,101.12000038236542
858,100.97824364262316
859,102.59940298383864
860,99.4620090636986
861,99.54715678347856
862,108.09259688316199
863,109.26261949281397
864,102.37595596876561
865,108.30778530273952
866,108.53841404576713
867,115.46288871616471
868,107.90409705952203
869,114.87465935161137
870,112.92470631849018
871,115.00498096020327
872,116.4338702785136
873,116.56894785315768
874,120.16970219033279
875,124.71805479722038
876,125.00090853374046
877,118.21122068833772
878,127.77097281251139
879,124.86922170990286
880,124.89442545480988
881,122.73744079700886
882,127.55044173533378
883,128.72622384920697
884,127.04302199334691
885,132.20332019312195
886,130.48431781020463
887,130.80131646729836
888,134.27873384485966
889,140.31467379016584
890,142.74986718395172
891,140.06268010164752
892,139.69268316489632
893,139.93418977220847
894,148.14392332206555
895,141.1056249841678
896,149.48489440970093
897,146.04495893769996
898,151.19130376239167
899,154.36125218896362
900,93.78927691146149
901,93.64316491598507
902,94.88315930701285
903,96.41125238307309
904,92.01383554205779
905,93.70022962250113
906,99.74761275467289
907,98.72634423417871
908,106.03465630898418
909,107.61323528270778
910,104.73934141748829
911,102.20376250681166
912,102.36263602712405
913,110.39192334733279
914,110.64882643387948
915,110.90403999095771
916,115.2542956698119
917,113.57658386676039
918,116.72425314384402
919,111.33334782685706
920,114.21607315472193
921,114.22603163281293
922,115.56305576260955
923,118.28170874787718
924,121.9790957774785
925,117.44438342282255
926,120.62260349491842
927,128.1639085178692
928,124.69600800275707
929,127.04087102563149
930,126.349402471746
931,134.69211440804855
932,130.20503646699044
933,128.83679511714982
934,136.63675610027053
935,133.2781173321944
936,133.25063242649176
937,138.64282288035923
938,134.99211963251864
939,135.65154258856012
940,143.117942017397
941,142.999827849658
942,145.60981234260763
943,142.32354505008985
944,140.7493868594877
945,149.41141261742993
946,148.91628402999405
947,145.98196150797767
948,151.12849546153058
949,150.3667362380169
950,95.27846162800495
951,94.96513336948018
952,99.24816535223232
953,93.6788330663524
954,100.90064539836143
955,104.82469842362845
956,105.49811129180785
957,101.64406943919205
958,100.55782986518261
959,108.02071132179786
960,101.11002253228065
961,104.70713465963746
962,106.76072201906844
963,112.20603193358956
964,112.33519882894527
965,115.8910495926916
966,117.19055715484636
967,114.03790396088716
968,115.06806344260343
969,113.9857734921881
970,118.02555270303108
971,123.52663873443485
972,121.36969590557469
973,123.14021676809621
974,120.70918372995943
975,125.76848160972584
976,128.5513020240169
977,125.31744024944689
978,133.03244130947851
979,127.64117219351506
980,134.00475200899797
981,133.4208485575528
982,135.96216865886285
983,136.66454795422385
984,132.923920274692
985,139.24533479443855
986,137.59912191630738
987,136.9708074287
988,136.8359362078117
989,136.86296221698953
990,147.170643654566
991,148.76774516559604
992,140.28060589136643
993,149.38457446263348
994,143.37655360813037
995,150.40569835188995
996,153.88357937316306
997,155.12060068850306
998,155.94797739506964
999,154.67851062479795
1000,93.02227708592926
1001,94.92605569407232
1002,99.40976950411932
1003,100.47835271785627
1004,103.00521333880164
1005,105.88457078758223
1006,106.78803831326258
1007,102.07357087798276
1008,102.88864601110421
1009,104.68645529304905
1010,110.14275791017045
1011,110.86894004667289
1012,110.45403933699866
1013,112.86275228644072
1014,116.90599244325993
1015,116.43120413082957
1016,120.39255291102141
1017,116.28718628781084
1018,113.64779585323633
1019,123.87720963777173
1020,119.4478079619517
1021,125.85463666675088
1022,120.84095041293746
1023,124.18057087435099
1024,122.46006582325366
1025,123.50579313813215
1026,122.9758037739498
1027,127.95863677917659
1028,132.71378407663474
1029,129.93560200345905
1030,129.73242308005553
1031,137.87990532813365
1032,135.03955066994308
1033,135.42212145055322
1034,140.58299525087398
1035,139.53435899246753
1036,138.23841345931902
1037,140.39400640665627
1038,142.1809947633356
1039,146.44655200436267
1040,148.713498052687
1041,144.07747393647804
1042,145.03034799562352
1043,146.14590316726753
1044,154.1663603145608
1045,148.6783451594141
1046,149.46167477132317
1047,151.98669732317686
1048,152.69462609235597
1049,154.3649694745669
1050,99.7322974865539
1051,97.40294678300724
1052,102.17698376483574
1053,97.17070159853256
1054,100.27131156773355
1055,103.9459177024695
1056,107.07788591834029
1057,103.68501988971683
1058,104.33651675308377
1059,107.02019842501318
1060,105.83259528145705
1061,112.04363316260198
1062,113.0293067740965
1063,116.0319486213753
1064,111.72849463655034
1065,120.53062492468761
1066,117.75425373909209
1067,121.07133901392733
1068,122.46592217256755
1069,117.47537729210059
1070,119.67395916542357
1071,122.28097239445127
1072,120.74892597583266
1073,128.29727050049925
1074,124.50293821763584
1075,126.58683065013507
1076,126.84874697339227
1077,135.41760524106982
1078,134.12408902396353
1079,133.49956119844592
1080,134.58473291258363
1081,140.22945612595683
1082,138.2419847355793
1083,141.20739875330244
1084,140.2215482543903
1085,139.43269143887085
1086,146.28569994673472
1087,139.05368627024168
1088,142.05667424611255
1089,147.56864604919417
1090,147.57806278762024
1091,144.76148637308862
1092,145.26853899356365
1093,146.47487954208546
1094,156.65598465923716
1095,155.47381753085668
1096,152.07955274829615
1097,151.4741933267124
1098,151.656366983529
1099,161.53604152229684
1100,99.86787962211918
1101,100.01633135710065
1102,105.52197256952925
1103,101.961647440881
1104,103.39971854318892
1105,105.97697886519688
1106,103.12809160585235
1107,106.3309314737339
1108,109.08586350485852
1109,114.4058441428447
1110,112.17860517343308
1111,109.72060337141099
1112,116.03940763943577
1113,113.8779742609351
1114,114.6183336990052
1115,122.31190211673771
1116,122.17166152228886
1117,123.6996057961855
1118,117.49347958163612
1119,123.32053260244176
1120,128.07822234592157
1121,126.4979300008112
1122,125.85550912537155
1123,128.9481966137743
1124,134.1846116421332
1125,127.94464010216186
1126,130.32281003438308
1127,133.98152088788865
1128,134.05209474272476
1129,139.83701349189698
1130,139.41417795454961
1131,140.18447683277208
1132,134.8115067340987
1133,140.0728261675588
1134,141.7563497817375
1135,141.5038897688932
1136,145.8873450877636
1137,146.31334837146628
1138,141.79810703500172
1139,145.54747296565708
1140,153.42846159922814
1141,148.7646030787741
1142,148.84524959543026
1143,149.91709521196015
1144,149.42896133472777
1145,155.70779647319696
1146,159.02100489595847
1147,155.11172738063908
1148,157.28409068252463
1149,162.6170419463117
1150,100.6712032679954
1151,106.81726321001833
1152,100.83558339597352
1153,102.88510612300892
1154,107.15332082661968
1155,111.73517027267022
1156,105.29596889103338
1157,106.71702756365944
1158,110.49135785989337
1159,109.26897126885393
1160,114.16560387007114
1161,111.28600137417644
1162,119.33691924147887
1163,114.98576873476293
1164,117.9181139370125
1165,120.45799741693516
1166,125.57184617853504
1167,117.89180786020272
1168,122.60587119146632
1169,129.8856337658529
1170,124.39657660756401
1171,124.18586827918344
1172,126.81985397575298
1173,125.33678539821247
1174,132.53855036311276
1175,129.94651673989796
1176,133.77275890663597
1177,132.6465364128951
1178,137.44889793464694
1179,135.219043822912
1180,139.71538562870097
1181,142.81135243135603
1182,141.81436733322275
1183,139.13846631430363
1184,140.6310460931409
1185,147.61022928601452
1186,144.42495065850687
1187,142.7651342862101
1188,145.54650232832356
1189,147.38133101354833
1190,154.79921619074284
1191,152.20427005782926
1192,152.75962441818695
1193,158.45853187595867
1194,154.4630710239541
1195,158.13180123266864
1196,158.80806844831872
1197,161.97800041140405
1198,162.65391966436815
1199,163.85213689462995
1200,104.86880233247844
1201,107.84294270486652
1202,107.1308512985293
1203,111.35681486020451
1204,112.84948435733895
1205,107.92287336318171
1206,110.36520082097141
1207,114.04695486092857
1208,114.82824966829031
1209,110.98549934394727
1210,120.85050777983597
1211,119.11179980731374
1212,119.63862570611828
1213,122.61752858471276
1214,117.33864899596381
1215,122.03697116925095
1216,118.71099067020144
1217,126.26212655662664
1218,124.54085439506592
1219,122.47381694739414
1220,125.37894664025119
1221,125.05506445491952
1222,126.90253067972492
1223,134.39879718586005
1224,128.68865433384872
1225,138.56700445060005
1226,131.53084593788216
1227,136.20804303545964
1228,143.13282957141365
1229,135.4718615878742
1230,138.01410498232673
1231,145.30871068384636
1232,146.50192402376288
1233,145.39238750156713
1234,149.06613376790085
1235,148.33504017537777
1236,146.4674922560974
1237,152.53343804849848
1238,146.00816268822948
1239,148.3849240344312
1240,152.39302587892416
1241,149.19198992401272
1242,159.59709109106473
1243,153.47649125268808
1244,159.9395381347627
1245,161.59905175805915
1246,160.94421738577537
1247,160.55461890855932
1248,165.5204934212484
1249,165.313508255976
1250,103.01023396441849
1251,107.2083723236201
1252,109.23186850690698
1253,113.33298770910856
1254,113.46738911161795
1255,115.04126209744227
1256,111.48457726511172
1257,118.50247942067337
1258,112.08972946545036
1259,113.77425693416039
1260,121.33132231799284
1261,121.9759187405315
1262,122.05060496127187
1263,117.93227589346374
1264,123.89019520314329
1265,124.85747830881434
1266,126.8215350391691
1267,130.92722871919216
1268,130.17904110584527
1269,133.50095242175695
1270,131.80179374156216
1271,130.8093975408529
1272,137.19875139921214
1273,136.837161746555
1274,135.7428887875729
1275,135.776321856658
1276,140.0743228493566
1277,139.11056812665825
1278,138.2193961677037
1279,138.47344620121825
1280,140.54265473784508
1281,146.20592448709948
1282,141.30049683512493
1283,147.46108717016122
1284,146.83890851665387
1285,150.31717774469928
1286,154.65461510693467
1287,146.64340821812115
1288,155.4654448879785
1289,149.42800275787363
1290,154.1812375925495
1291,156.4377540155385
1292,159.57699858138824
1293,154.6890968049475
1294,159.15068889969444
1295,161.3167021401449
1296,159.5031458867579
1297,167.0702336973482
1298,163.425189249667
1299,161.07921880716287
1300,105.66287496606475
1301,109.52012222112525
1302,105.59323861279086
1303,107.54216541098869
1304,112.29596248640054
1305,118.4083517531771
1306,114.32244919538753
1307,120.87233024042818
1308,120.27907698312963
1309,123.54013856252332
1310,120.03945422677859
1311,122.74074128416751
1312,122.5986496123719
1313,127.13394484264153
1314,127.07814209480281
1315,124.4039703158625
1316,126.95701501905991
1317,126.84358743469103
1318,130.44382931516404
1319,134.39354919427964
1320,131.49066190257057
1321,134.63407538193513
1322,134.64821576471485
1323,135.40583180683424
1324,141.92274590709005
1325,136.9672732307314
1326,140.34191075812655
1327,136.35333639008206
1328,139.07008921826522
1329,139.45874977843607
1330,146.4371261447112
1331,146.7874984632948
1332,148.344114305615
1333,152.58488978009865
1334,148.74908840406977
1335,147.43507219517477
1336,149.61683942430133
1337,148.69105532593449
1338,150.51891867006114
1339,152.74457944855672
1340,156.19770048271798
1341,154.93505454910428
1342,163.8161967049102
1343,161.7654490088809
1344,165.32452711381205
1345,164.0855256417805
1346,168.01902438764375
1347,167.0292213260801
1348,170.92027536986686
1349,164.68682898826262
1350,111.91889205168366
1351,106.77610993978696
1352,113.24735883023664
1353,114.02820787475198
1354,110.0952322691489
1355,115.0011496553908
1356,114.17590992906294
1357,114.30775169838317
1358,119.26680306180442
1359,123.52039011172216
1360,118.19537054663523
1361,126.77948779194405
1362,120.18924671156688
1363,121.74287547245495
1364,128.7505938423193
